pid,census_raw_id,city,state,fips_place,fiscal_year,population,population_year,full_census_year,total_expenditure_usd,general_expenditure_usd,direct_general_expenditure_usd,general_ex_education_usd,education_usd,county_like_functions_usd,police_usd,police_current_ops_usd,police_capital_usd,fire_usd,fire_current_ops_usd,fire_capital_usd,police_intergov_usd,fire_intergov_usd,enterprise_usd,health_usd,core_municipal_expenditure_usd,police_flags,fire_flags,unit_imputed_share,n_items,record_complete,police_pct_general,police_pct_total,police_pct_general_ex_edu,police_pct_core,fire_pct_general,fire_pct_total,fire_pct_general_ex_edu,fire_pct_core,police_fire_pct_general,police_fire_pct_total,police_fire_pct_general_ex_edu,police_fire_pct_core
207535,042013207535,Glendale,AZ,27820,2018,240126,2018,False,472816000,411255000,411255000,411255000,0,0,93193000,93193000,0,55496000,47878000,7618000,0,0,0,0,411255000,I,I,1.0,58,True,22.66,19.71,22.66,22.66,13.49,11.74,13.49,13.49,36.15,31.45,36.15,36.15
207536,042013207536,Phoenix,AZ,55000,2018,1563025,2018,False,3432860000,2782134000,2770785000,2751336000,30798000,27390000,457535000,441086000,16449000,336206000,325401000,10805000,0,0,572490000,0,2151456000,R,R,0.011,117,True,16.45,13.33,16.63,21.27,12.08,9.79,12.22,15.63,28.53,23.12,28.85,36.89
207577,062001207577,Fremont,CA,26000,2018,232206,2018,False,316857000,316745000,316745000,316745000,0,366000,78604000,78604000,0,46413000,46413000,0,0,0,0,21143000,295236000,R,R,0.095,52,True,24.82,24.81,24.82,26.62,14.65,14.65,14.65,15.72,39.47,39.46,39.47,42.34
207582,062037207582,Pasadena,CA,56000,2018,142250,2018,False,643578000,401562000,401562000,401562000,0,0,78622000,78622000,0,46302000,46302000,0,0,0,0,13566000,387996000,R,R,0.063,64,True,19.58,12.22,19.58,20.26,11.53,7.19,11.53,11.93,31.11,19.41,31.11,32.2
207583,062037207583,Torrance,CA,80000,2018,148475,2018,False,338344000,243343000,243343000,243343000,0,0,79242000,79242000,0,29797000,29797000,0,0,0,3320000,14468000,225555000,R,R,0.005,59,True,32.56,23.42,32.56,35.13,12.24,8.81,12.24,13.21,44.81,32.23,44.81,48.34
207593,062065207593,Corona,CA,16350,2018,164226,2018,False,464266000,322495000,317422000,322495000,0,0,47658000,47439000,219000,26764000,26764000,0,165000,0,120000,62000,322313000,IR,R,0.348,89,True,14.78,10.27,14.78,14.79,8.3,5.76,8.3,8.3,23.08,16.03,23.08,23.09
207594,062065207594,Riverside,CA,62000,2018,322424,2018,False,856383000,454524000,438422000,454258000,266000,0,102100000,102100000,0,64539000,64539000,0,560000,0,1479000,7837000,444942000,R,R,0.082,85,True,22.46,11.92,22.48,22.95,14.2,7.54,14.21,14.51,36.66,19.46,36.68,37.45
207598,062073207598,San Diego,CA,66000,2018,1394928,2018,False,3636950000,2914716000,2897787000,2914716000,0,0,356089000,356089000,0,205940000,205940000,0,409000,0,10320000,50880000,2853516000,R,R,0.057,73,True,12.22,9.79,12.22,12.48,7.07,5.66,7.07,7.22,19.28,15.45,19.28,19.7
207610,062099207610,Modesto,CA,48354,2018,211266,2018,False,415098000,304754000,265636000,304497000,257000,153000,59131000,59131000,0,32138000,32138000,0,0,244000,1108000,1787000,301449000,R,R,0.099,73,True,19.4,14.25,19.42,19.62,10.55,7.74,10.55,10.66,29.95,21.99,29.97,30.28
207635,082123207635,Greeley,CO,32155,2018,100883,2018,False,213830000,163768000,159360000,163768000,0,0,22841000,22807000,34000,14150000,13354000,796000,140000,0,0,46000,163722000,R,R,0.0,88,True,13.95,10.68,13.95,13.95,8.64,6.62,8.64,8.64,22.59,17.3,22.59,22.59
207684,122103207684,Clearwater,FL,12875,2018,113003,2018,False,326611000,248588000,248588000,248588000,0,0,43882000,41162000,2720000,22679000,19172000,3507000,0,0,592000,7425000,240571000,R,R,0.0,74,True,17.65,13.44,17.65,18.24,9.12,6.94,9.12,9.43,26.78,20.38,26.78,27.67
207957,182097207957,Indianapolis,IN,36003,2018,853173,2018,False,3916249000,3258759000,3258759000,3258759000,0,1454933000,233102000,226811000,6291000,148635000,144154000,4481000,0,0,108177000,119752000,1575897000,RS,R,0.002,91,True,7.15,5.95,7.15,14.79,4.56,3.8,4.56,9.43,11.71,9.75,11.71,24.22
208056,192153208056,Des Moines,IA,21000,2018,210330,2018,False,541231000,477438000,477438000,477438000,0,9273000,63168000,63168000,0,41177000,38404000,2773000,0,0,44820000,2100000,421245000,R,R,0.007,71,True,13.23,11.67,13.23,15.0,8.62,7.61,8.62,9.78,21.86,19.28,21.86,24.77
208060,192163208060,Davenport,IA,19000,2018,102582,2018,False,193588000,187210000,187210000,187210000,0,0,25634000,25634000,0,18492000,18492000,0,0,0,273000,0,186937000,R,R,0.0,54,True,13.69,13.24,13.69,13.71,9.88,9.55,9.88,9.89,23.57,22.79,23.57,23.6
208111,202091208111,Overland Park,KS,53775,2018,186515,2018,False,206613000,206613000,206613000,206613000,0,0,33696000,33696000,0,23673000,23154000,519000,0,0,0,0,206613000,R,R,0.105,53,True,16.31,16.31,16.31,16.31,11.46,11.46,11.46,11.46,27.77,27.77,27.77,27.77
208246,242510208246,Baltimore,MD,04000,2018,621849,2018,False,4235630000,3944544000,3911648000,2483431000,1461113000,0,505672000,491719000,13953000,234064000,234057000,7000,0,0,0,134847000,2348584000,R,R,0.0,77,True,12.82,11.94,20.36,21.53,5.93,5.53,9.43,9.97,18.75,17.46,29.79,31.5
208698,312055208698,Omaha,NE,37000,2018,443885,2018,False,646898000,646898000,625002000,646898000,0,11298000,143651000,139448000,4203000,103001000,99991000,3010000,5920000,0,0,0,635600000,R,IR,0.004,72,True,22.21,22.21,22.21,22.6,15.92,15.92,15.92,16.21,38.13,38.13,38.13,38.81
208734,322003208734,North Las Vegas,NV,51800,2018,234807,2018,False,331635000,292867000,292867000,292867000,0,2408000,97771000,96763000,1008000,39058000,37169000,1889000,0,0,0,0,290459000,R,R,0.0,67,True,33.38,29.48,33.38,33.66,13.34,11.78,13.34,13.45,46.72,41.26,46.72,47.11
208793,352013208793,Las Cruces,NM,39380,2018,101643,2018,False,213866000,148883000,147299000,148883000,0,1584000,25745000,24588000,1157000,15770000,15180000,590000,0,0,967000,279000,146053000,R,R,0.0,90,True,17.29,12.04,17.29,17.63,10.59,7.37,10.59,10.8,27.88,19.41,27.88,28.42
208963,372063208963,Durham,NC,19000,2018,257636,2018,False,398604000,346300000,346300000,346300000,0,0,97046000,69570000,27476000,30651000,28473000,2178000,0,0,13000,0,346287000,R,IR,0.005,78,True,28.02,24.35,28.02,28.02,8.85,7.69,8.85,8.85,36.87,32.04,36.87,36.88
209050,392049209050,Columbus,OH,18000,2018,850106,2018,False,2196450000,1865978000,1865978000,1860658000,5320000,0,331185000,326334000,4851000,253852000,246111000,7741000,0,0,0,55633000,1805025000,R,R,0.0,91,True,17.75,15.08,17.8,18.35,13.6,11.56,13.64,14.06,31.35,26.64,31.44,32.41
209096,392153209096,Akron,OH,01000,2018,197542,2018,False,605451000,573828000,573828000,573828000,0,7914000,60942000,60665000,277000,56223000,56223000,0,0,0,799000,5293000,559822000,R,R,0.0,63,True,10.62,10.07,10.62,10.89,9.8,9.29,9.8,10.04,20.42,19.35,20.42,20.93
209170,402109209170,Oklahoma,OK,55000,2018,631346,2018,False,1271317000,983193000,983193000,983193000,0,2936000,179762000,176810000,2952000,150572000,146433000,4139000,0,0,52332000,6840000,921085000,R,R,0.0,88,True,18.28,14.14,18.28,19.52,15.31,11.84,15.31,16.35,33.6,25.98,33.6,35.86
209519,472149209519,Murfreesboro,TN,51560,2018,126118,2018,False,471329000,249618000,249618000,158334000,91284000,91000,55062000,29104000,25958000,27001000,17949000,9052000,0,0,1876000,0,156367000,R,R,0.0,91,True,22.06,11.68,34.78,35.21,10.82,5.73,17.05,17.27,32.88,17.41,51.83,52.48
209555,482085209555,Allen,TX,01924,2018,98143,2018,False,161219000,138408000,129820000,138408000,0,0,23106000,22147000,959000,16481000,14770000,1711000,0,0,0,625000,137783000,R,R,0.0,61,True,16.69,14.33,16.69,16.77,11.91,10.22,11.91,11.96,28.6,24.55,28.6,28.73
209562,482121209562,Denton,TX,19972,2018,131044,2018,False,642413000,239189000,239189000,239189000,0,0,30661000,30661000,0,26493000,26493000,0,0,0,2102000,0,237087000,R,R,0.0,68,True,12.82,4.77,12.82,12.93,11.08,4.12,11.08,11.17,23.89,8.9,23.89,24.11
209712,512510209712,Alexandria,VA,01000,2018,153511,2018,False,924182000,902117000,901241000,615579000,286538000,52298000,96846000,92479000,4367000,53926000,53926000,0,0,0,0,48564000,514717000,R,R,0.0,83,True,10.74,10.48,15.73,18.82,5.98,5.83,8.76,10.48,16.71,16.31,24.49,29.29
209777,552025209777,Madison,WI,48000,2018,248951,2018,False,587472000,497136000,497136000,497136000,0,0,77221000,74069000,3152000,53601000,52502000,1099000,0,0,0,15575000,481561000,R,R,0.0,78,True,15.53,13.14,15.53,16.04,10.78,9.12,10.78,11.13,26.32,22.27,26.32,27.17
211212,062073211212,Chula Vista,CA,13392,2018,265757,2018,False,329020000,329007000,329007000,329007000,0,0,65113000,62718000,2395000,34033000,33262000,771000,0,0,0,3110000,325897000,IR,IR,0.202,64,True,19.79,19.79,19.79,19.98,10.34,10.34,10.34,10.44,30.13,30.13,30.13,30.42
211214,062077211214,Stockton,CA,75000,2018,305658,2018,False,399591000,367754000,367754000,367754000,0,0,127017000,127017000,0,54287000,54287000,0,0,0,443000,3123000,364188000,R,R,0.012,55,True,34.54,31.79,34.54,34.88,14.76,13.59,14.76,14.91,49.3,45.37,49.3,49.78
211215,062081211215,Daly,CA,17918,2018,106562,2018,False,134623000,117966000,117966000,117966000,0,0,33531000,33065000,466000,17880000,17880000,0,0,0,0,0,117966000,IR,R,0.098,54,True,28.42,24.91,28.42,28.42,15.16,13.28,15.16,15.16,43.58,38.19,43.58,43.58
211253,412067211253,Hillsboro,OR,34100,2018,102347,2018,False,233990000,181926000,157183000,181926000,0,0,32936000,32686000,250000,23144000,22683000,461000,0,0,0,0,181926000,R,R,0.0,56,True,18.1,14.08,18.1,18.1,12.72,9.89,12.72,12.72,30.83,23.97,30.83,30.83
211254,412051211254,Portland,OR,59000,2018,632309,2018,False,1674000000,1464289000,1464289000,1464289000,0,0,212002000,208985000,3017000,121484000,117881000,3603000,0,0,0,0,1464289000,R,R,0.0,79,True,14.48,12.66,14.48,14.48,8.3,7.26,8.3,8.3,22.77,19.92,22.77,22.77
211654,082001211654,Westminster,CO,83835,2018,113130,2018,False,246897000,202037000,201305000,202037000,0,0,24582000,23137000,1445000,15664000,13689000,1975000,0,0,0,0,202037000,R,R,0.0,85,True,12.17,9.96,12.17,12.17,7.75,6.34,7.75,7.75,19.92,16.3,19.92,19.92
212090,402143212090,Tulsa,OK,75000,2018,403505,2018,False,882393000,769397000,769067000,769397000,0,16981000,110732000,106165000,4567000,78850000,73579000,5271000,0,0,40044000,85662000,626710000,R,R,0.0,87,True,14.39,12.55,14.39,17.67,10.25,8.94,10.25,12.58,24.64,21.48,24.64,30.25
212231,482113212231,Garland,TX,29000,2018,236897,2018,False,647569000,263088000,262520000,263088000,0,532000,48302000,47754000,548000,32084000,31967000,117000,0,0,0,3804000,258752000,R,R,0.0,80,True,18.36,7.46,18.36,18.67,12.2,4.95,12.2,12.4,30.55,12.41,30.55,31.07
212233,482303212233,Lubbock,TX,45000,2018,249042,2018,False,622692000,332112000,331850000,332112000,0,0,55732000,55732000,0,49057000,41600000,7457000,79000,0,14068000,5160000,312884000,R,R,0.0,82,True,16.78,8.95,16.78,17.81,14.77,7.88,14.77,15.68,31.55,16.83,31.55,33.49
212234,482113212234,Richardson,TX,61796,2018,110815,2018,False,231868000,197412000,197412000,197412000,0,0,25079000,24030000,1049000,23048000,21499000,1549000,0,0,0,1982000,195430000,R,R,0.0,64,True,12.7,10.82,12.7,12.83,11.68,9.94,11.68,11.79,24.38,20.76,24.38,24.63
213591,532063213591,Spokane Valley,WA,67167,2018,94919,2018,False,57434000,57362000,36995000,57362000,0,1384000,244000,113000,131000,0,0,0,17028000,0,0,453000,55525000,R,-,0.015,63,True,0.43,0.42,0.43,0.44,0.0,0.0,0.0,0.0,0.43,0.42,0.43,0.44
216510,132121216510,Sandy Springs,GA,68516,2018,105330,2018,False,180328000,180328000,180008000,180328000,0,320000,20374000,20374000,0,12323000,11229000,1094000,0,0,0,0,180008000,R,R,0.0,46,True,11.3,11.3,11.3,11.32,6.83,6.83,6.83,6.85,18.13,18.13,18.13,18.16
225038,012073225038,Birmingham,AL,07000,2018,212461,2018,False,709260000,521832000,521832000,521832000,0,603000,97109000,96798000,311000,64498000,64498000,0,0,0,0,0,521229000,R,R,0.0,55,True,18.61,13.69,18.61,18.63,12.36,9.09,12.36,12.37,30.97,22.79,30.97,31.0
225767,092190225767,Stamford,CT,73000,2018,128874,2018,False,559481000,559481000,559414000,244103000,315378000,1222000,63875000,63875000,0,53675000,53675000,0,0,0,0,7543000,235338000,R,R,0.04,52,True,11.42,11.42,26.17,27.14,9.59,9.59,21.99,22.81,21.01,21.01,48.16,49.95
100091,012101100091,Montgomery,AL,51000,2019,199518,2019,False,321082000,226216000,225924000,226216000,0,0,46974000,46901000,73000,34873000,34522000,351000,2000,0,0,5645000,220571000,R,R,0.0,69,True,20.77,14.63,20.77,21.3,15.42,10.86,15.42,15.81,36.18,25.49,36.18,37.11
100249,042013100249,Chandler,AZ,12000,2019,253458,2019,False,451867000,392921000,392921000,392921000,0,0,80587000,74003000,6584000,41572000,37042000,4530000,0,0,4643000,0,388278000,R,R,0.005,74,True,20.51,17.83,20.51,20.75,10.58,9.2,10.58,10.71,31.09,27.03,31.09,31.46
100250,042013100250,Mesa,AZ,46000,2019,496401,2019,False,1034599000,768953000,768953000,768953000,0,0,182304000,181216000,1088000,88637000,86041000,2596000,0,0,3403000,0,765550000,I,I,0.8,80,True,23.71,17.62,23.71,23.81,11.53,8.57,11.53,11.58,35.24,26.19,35.24,35.39
100251,042013100251,Surprise,AZ,71510,2019,134085,2019,False,244509000,224003000,224003000,224003000,0,0,31475000,31358000,117000,23780000,23780000,0,0,0,0,0,224003000,I,I,1.0,53,True,14.05,12.87,14.05,14.05,10.62,9.73,10.62,10.62,24.67,22.6,24.67,24.67
100435,052119100435,Little Rock,AR,41000,2019,198606,2019,False,479207000,466005000,466005000,466005000,0,0,79159000,77599000,1560000,52333000,51755000,578000,0,0,40419000,32514000,393072000,R,R,0.0,80,True,16.99,16.52,16.99,20.14,11.23,10.92,11.23,13.31,28.22,27.44,28.22,33.45
100709,062059100709,Huntington Beach,CA,36000,2019,201874,2019,False,328164000,291967000,291967000,291967000,0,0,87988000,87988000,0,44060000,43279000,781000,0,0,0,5795000,286172000,R,R,0.0,58,True,30.14,26.81,30.14,30.75,15.09,13.43,15.09,15.4,45.23,40.24,45.23,46.14
100711,062059100711,Santa Ana,CA,69000,2019,334136,2019,False,649917000,579513000,525594000,579513000,0,0,140626000,135234000,5392000,48681000,48575000,106000,300000,39889000,0,7021000,572492000,R,R,0.0,84,True,24.27,21.64,24.27,24.56,8.4,7.49,8.4,8.5,32.67,29.13,32.67,33.07
100745,062085100745,San Jose,CA,68000,2019,1035317,2019,False,1976323000,1821071000,1778694000,1821071000,0,447000,260006000,260006000,0,154483000,154483000,0,12903000,0,177595000,2354000,1640675000,R,R,0.0,83,True,14.28,13.16,14.28,15.85,8.48,7.82,8.48,9.42,22.76,20.97,22.76,25.26
100750,062095100750,Fairfield,CA,23182,2019,116266,2019,False,234634000,169966000,169966000,169966000,0,0,51312000,51312000,0,20742000,20742000,0,0,0,0,279000,169687000,R,R,0.0,60,True,30.19,21.87,30.19,30.24,12.2,8.84,12.2,12.22,42.39,30.71,42.39,42.46
101409,082069101409,Fort Collins,CO,27425,2019,165080,2019,False,767787000,413356000,413329000,413356000,0,0,46904000,44848000,2056000,28145000,28145000,0,0,0,0,0,413356000,R,R,0.0,67,True,11.35,6.11,11.35,11.35,6.81,3.67,6.81,6.81,18.16,9.77,18.16,18.16
101696,092140101696,Waterbury,CT,80000,2019,108629,2019,False,612800000,598396000,595464000,287618000,310778000,3636000,36741000,36734000,7000,20163000,19871000,292000,0,0,0,3741000,280241000,R,R,0.0,62,True,6.14,6.0,12.77,13.11,3.37,3.29,7.01,7.19,9.51,9.29,19.78,20.31
101927,122011101927,Miramar,FL,45975,2019,140328,2019,False,226575000,202398000,202398000,202398000,0,0,46653000,44746000,1907000,22027000,18911000,3116000,0,0,0,12185000,190213000,R,R,0.0,69,True,23.05,20.59,23.05,24.53,10.88,9.72,10.88,11.58,33.93,30.31,33.93,36.11
101942,122031101942,Jacksonville,FL,35000,2019,892062,2019,False,3743843000,1882598000,1882598000,1882598000,0,57375000,363731000,356466000,7265000,160101000,154444000,5657000,0,0,119198000,83858000,1622167000,R,R,0.0,95,True,19.32,9.72,19.32,22.42,8.5,4.28,8.5,9.87,27.82,13.99,27.82,32.29
102163,132021102163,Macon-Bibb County,GA,49008,2019,152663,2019,False,237123000,237123000,236102000,237123000,0,22196000,31652000,31055000,597000,28731000,27037000,1694000,0,0,1928000,7258000,205741000,R,R,0.0,73,True,13.35,13.35,13.35,15.38,12.12,12.12,12.12,13.96,25.46,25.46,25.46,29.35
102716,172089102716,Elgin,IL,23074,2019,112456,2019,False,159291000,138275000,134874000,138275000,0,971000,46928000,46614000,314000,29900000,29154000,746000,0,0,0,0,137304000,R,R,0.0,50,True,33.94,29.46,33.94,34.18,21.62,18.77,21.62,21.78,55.56,48.23,55.56,55.95
102882,172201102882,Rockford,IL,65000,2019,147051,2019,False,269323000,235569000,235569000,235569000,0,16964000,56604000,56604000,0,48250000,48250000,0,0,0,0,0,218605000,R,R,0.0,50,True,24.03,21.02,24.03,25.89,20.48,17.92,20.48,22.07,44.51,38.93,44.51,47.97
103799,182057103799,Fishers,IN,23278,2019,91832,2019,False,119569000,119569000,119569000,119386000,183000,0,14928000,0,14928000,290000,290000,0,0,0,0,1965000,117421000,R,R,0.069,42,True,12.48,12.48,12.5,12.71,0.24,0.24,0.24,0.25,12.73,12.73,12.75,12.96
106055,252009106055,Lynn,MA,37490,2019,94063,2019,False,416470000,414432000,406539000,161566000,252866000,1063000,19652000,19652000,0,18807000,18807000,0,0,0,0,195000,160308000,R,R,0.0,52,True,4.74,4.72,12.16,12.26,4.54,4.52,11.64,11.73,9.28,9.23,23.8,23.99
106061,252013106061,Springfield,MA,67000,2019,154758,2019,False,867713000,864053000,857390000,292993000,571060000,1648000,52107000,51991000,116000,22340000,22332000,8000,0,0,0,1477000,289868000,R,R,0.61,65,True,6.03,6.01,17.78,17.98,2.59,2.57,7.62,7.71,8.62,8.58,25.41,25.68
106079,252027106079,Worcester,MA,82000,2019,185677,2019,False,844911000,813589000,794687000,347706000,465883000,1852000,51654000,51562000,92000,39776000,39555000,221000,0,0,0,3325000,342529000,R,R,0.0,81,True,6.35,6.11,14.86,15.08,4.89,4.71,11.44,11.61,11.24,10.82,26.3,26.69
108127,302111108127,Billings,MT,06550,2019,109642,2019,False,186004000,156998000,156998000,156998000,0,0,24903000,24530000,373000,18824000,17824000,1000000,0,0,12969000,964000,143065000,R,R,0.0,69,True,15.86,13.39,15.86,17.41,11.99,10.12,11.99,13.16,27.85,23.51,27.85,30.56
108910,322031108910,Sparks,NV,68400,2019,100888,2019,False,121040000,121040000,121040000,121040000,0,0,29265000,28870000,395000,17364000,17348000,16000,0,0,0,0,121040000,R,R,0.0,55,True,24.18,24.18,24.18,24.18,14.35,14.35,14.35,14.35,38.52,38.52,38.52,38.52
109593,362119109593,Yonkers,NY,84000,2019,202019,2019,False,1278793000,1253561000,1229481000,593381000,660180000,0,106716000,106716000,0,72344000,72321000,23000,0,0,0,975000,592406000,R,R,0.0,64,True,8.51,8.35,17.98,18.01,5.77,5.66,12.19,12.21,14.28,14.0,30.18,30.23
110047,372025110047,Concord,NC,14100,2019,92067,2019,False,231343000,133474000,133421000,133474000,0,0,25031000,24159000,872000,22050000,20019000,2031000,0,0,15731000,191000,117552000,R,R,0.0,88,True,18.75,10.82,18.75,21.29,16.52,9.53,16.52,18.76,35.27,20.35,35.27,40.05
112811,442007112811,Providence,RI,59000,2019,180393,2019,False,908105000,809724000,809724000,355831000,453893000,0,97700000,97700000,0,67100000,67100000,0,0,0,0,0,355831000,R,R,0.0,53,True,12.07,10.76,27.46,27.46,8.29,7.39,18.86,18.86,20.35,18.15,46.31,46.31
114311,492035114311,West Jordan,UT,82950,2019,113905,2019,False,128120000,103695000,103695000,103695000,0,0,19656000,19521000,135000,11786000,11786000,0,0,0,0,0,103695000,R,R,0.026,54,True,18.96,15.34,18.96,18.96,11.37,9.2,11.37,11.37,30.32,24.54,30.32,30.32
114563,512550114563,Chesapeake,VA,16000,2019,240397,2019,False,1092693000,1048991000,1037569000,522315000,526676000,85036000,48820000,47719000,1101000,53568000,47945000,5623000,0,0,1116000,36354000,399809000,R,R,0.03,108,True,4.65,4.47,9.35,12.21,5.11,4.9,10.26,13.4,9.76,9.37,19.6,25.61
114624,532033114624,Bellevue,WA,05210,2019,144444,2019,False,455973000,398514000,394024000,398514000,0,3108000,40878000,40739000,139000,40137000,29680000,10457000,3358000,0,0,173000,395233000,R,R,0.033,70,True,10.26,8.97,10.26,10.34,10.07,8.8,10.07,10.16,20.33,17.77,20.33,20.5
122748,042013122748,Goodyear,AZ,28380,2019,79858,2019,False,158877000,126243000,126243000,126243000,0,0,24333000,23833000,500000,19975000,18137000,1838000,0,0,0,0,126243000,R,R,0.0,61,True,19.27,15.32,19.27,19.27,15.82,12.57,15.82,15.82,35.1,27.89,35.1,35.1
123093,062001123093,Oakland,CA,53000,2019,425195,2019,False,1560784000,1560784000,1560784000,1560784000,0,0,277493000,277493000,0,142580000,142580000,0,0,0,313810000,96200000,1150774000,R,R,0.0,59,True,17.78,17.78,17.78,24.11,9.14,9.14,9.14,12.39,26.91,26.91,26.91,36.5
123137,062061123137,Roseville,CA,62938,2019,135329,2019,False,466048000,264422000,264422000,264422000,0,6562000,39942000,39942000,0,34014000,34014000,0,0,0,0,1074000,256786000,R,R,0.0,66,True,15.11,8.57,15.11,15.55,12.86,7.3,12.86,13.25,27.97,15.87,27.97,28.8
123165,062107123165,Visalia,CA,82954,2019,133010,2019,False,201971000,166706000,166410000,166706000,0,0,36544000,36544000,0,17109000,17109000,0,0,0,1919000,57000,164730000,R,R,0.0,59,True,21.92,18.09,21.92,22.18,10.26,8.47,10.26,10.39,32.18,26.56,32.18,32.57
124038,092120124038,Bridgeport,CT,08000,2019,146579,2019,False,691487000,691487000,675953000,337376000,354111000,1953000,89424000,87114000,2310000,63532000,63532000,0,0,0,1374000,4671000,329378000,R,R,0.0,66,True,12.93,12.93,26.51,27.15,9.19,9.19,18.83,19.29,22.12,22.12,45.34,46.44
124214,112001124214,Washington Dc,DC,50000,2019,701547,2019,False,16001412000,14746609000,14732503000,11633335000,3113274000,1440954000,657169000,639940000,17229000,307370000,284168000,23202000,0,0,0,670833000,9521548000,R,R,0.0,152,True,4.46,4.11,5.65,6.9,2.08,1.92,2.64,3.23,6.54,6.03,8.29,10.13
124438,132051124438,Savannah,GA,69000,2019,146444,2019,False,416802000,392908000,391954000,392908000,0,16348000,64975000,63555000,1420000,33508000,33508000,0,0,0,47548000,0,329012000,R,R,0.0,75,True,16.54,15.59,16.54,19.75,8.53,8.04,8.53,10.18,25.07,23.63,25.07,29.93
126027,182057126027,Carmel,IN,10342,2019,92198,2019,False,302291000,285153000,285153000,285153000,0,0,25822000,23383000,2439000,25071000,25071000,0,0,0,0,602000,284551000,R,R,0.0,54,True,9.06,8.54,9.06,9.07,8.79,8.29,8.79,8.81,17.85,16.84,17.85,17.89
126081,182141126081,South Bend,IN,71000,2019,102245,2019,False,209244000,183901000,180921000,183901000,0,0,40657000,40657000,0,36650000,36650000,0,0,0,0,7817000,176084000,R,R,0.003,45,True,22.11,19.43,22.11,23.09,19.93,17.52,19.93,20.81,42.04,36.95,42.04,43.9
127810,222017127810,Shreveport,LA,70000,2019,192036,2019,False,352782000,292377000,292377000,292377000,0,0,62926000,62926000,0,58086000,58086000,0,0,0,9266000,0,283111000,R,R,0.0,53,True,21.52,17.84,21.52,22.23,19.87,16.47,19.87,20.52,41.39,34.3,41.39,42.74
128108,252025128108,Boston,MA,07000,2019,685094,2019,False,4150011000,3906206000,3755593000,2407548000,1498658000,277167000,429486000,422853000,6633000,259809000,259809000,0,0,0,0,20075000,2110306000,R,R,0.0,93,True,10.99,10.35,17.84,20.35,6.65,6.26,10.79,12.31,17.65,16.61,28.63,32.66
128309,262099128309,Warren,MI,84000,2019,135022,2019,False,233663000,200891000,200891000,200891000,0,0,43880000,42357000,1523000,24708000,23938000,770000,0,0,0,558000,200333000,R,R,0.0,55,True,21.84,18.78,21.84,21.9,12.3,10.57,12.3,12.33,34.14,29.35,34.14,34.24
129295,282049129295,Jackson,MS,36000,2019,166965,2019,False,280917000,237785000,237785000,237785000,0,4439000,35464000,34104000,1360000,21945000,21099000,846000,0,0,29812000,2174000,201360000,R,R,0.0,84,True,14.91,12.62,14.91,17.61,9.23,7.81,9.23,10.9,24.14,20.44,24.14,28.51
129515,292095129515,Independence,MO,35000,2019,117306,2019,False,326721000,173390000,173390000,173390000,0,0,38454000,38454000,0,20429000,20429000,0,0,0,0,3200000,170190000,I,I,1.0,57,True,22.18,11.77,22.18,22.59,11.78,6.25,11.78,12.0,33.96,18.02,33.96,34.6
130835,342013130835,Newark,NJ,51000,2019,285154,2019,False,710545000,649207000,648298000,649207000,0,0,138060000,138060000,0,68433000,68313000,120000,0,0,0,38233000,610974000,R,R,0.0,68,True,21.27,19.43,21.27,22.6,10.54,9.63,10.54,11.2,31.81,29.06,31.81,33.8
131239,362055131239,Rochester,NY,63000,2019,208046,2019,False,1694466000,1662372000,1659687000,636612000,1025760000,0,95254000,95254000,0,53606000,53602000,4000,0,0,0,2036000,634576000,R,R,0.0,72,True,5.73,5.62,14.96,15.01,3.22,3.16,8.42,8.45,8.95,8.79,23.38,23.46
131717,372051131717,Fayetteville,NC,22920,2019,209889,2019,False,274687000,264082000,254738000,264082000,0,0,54457000,51584000,2873000,31143000,28370000,2773000,0,0,16988000,0,247094000,R,R,0.05,85,True,20.62,19.83,20.62,22.04,11.79,11.34,11.79,12.6,32.41,31.16,32.41,34.64
131775,372183131775,Cary,NC,10740,2019,165904,2019,False,307394000,208691000,208691000,208691000,0,0,26400000,25866000,534000,28923000,23217000,5706000,0,0,0,0,208691000,R,R,0.0,63,True,12.65,8.59,12.65,12.65,13.86,9.41,13.86,13.86,26.51,18.0,26.51,26.51
133222,412039133222,Eugene,OR,23850,2019,168916,2019,False,605523000,319972000,319082000,319972000,0,0,58569000,58276000,293000,43172000,42155000,1017000,0,0,15712000,0,304260000,R,R,0.0,85,True,18.3,9.67,18.3,19.25,13.49,7.13,13.49,14.19,31.8,16.8,31.8,33.44
133470,422003133470,Pittsburgh,PA,61000,2019,302407,2019,False,705300000,705300000,705300000,705300000,0,0,101581000,101581000,0,73957000,73957000,0,0,0,0,26155000,679145000,R,R,0.0,52,True,14.4,14.4,14.4,14.96,10.49,10.49,10.49,10.89,24.89,24.89,24.89,25.85
133602,422101133602,Philadelphia,PA,60000,2019,1580863,2019,False,8221246000,7227136000,7013856000,7013856000,213280000,498205000,974232000,970063000,4169000,267248000,267248000,0,0,0,382738000,1719928000,4412985000,R,R,0.0,83,True,13.48,11.85,13.89,22.08,3.7,3.25,3.81,6.06,17.18,15.1,17.7,28.13
